"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
406,901.855415988979,-1098.76708228922
406.5,852.143389722135,-1093.48576841373
407,805.581364360973,-1086.11916861105
407.5,762.032558706121,-1077.0617456264
408,721.342772289315,-1066.65081705864
408.5,683.348550126118,-1055.17296828377
409,647.883248851018,-1042.87030554645
409.5,614.781430117276,-1029.9463190433
410,583.881945506076,-1016.57123320473
410.5,555.030014970626,-1002.8867940916
411,528.078543435469,-989.010490878
411.5,502.888870020851,-975.039237104022
412,479.331102126289,-961.052553388924
412.5,457.284151967407,-947.115300787614
413,436.635565306844,-933.280015967855
413.5,417.281210073384,-919.588898001739
414,399.12487533287,-906.075493249883
414.5,382.07781775156,-892.766120531457
415,366.058282489925,-879.681074139973
415.5,350.991017718144,-866.835637663763
416,336.806796114205,-854.240937225682
416.5,323.441952354475,-841.904658784127
417,310.837942390905,-829.831650585375
417.5,298.940927957836,-818.024428731722
418,287.701388054261,-806.483601111844
418.5,277.07375794263,-795.208222597054
419,267.016095367651,-784.196092401407
419.5,257.489773134212,-773.444002795636
420,248.45919681908,-762.947946915484
420.5,239.891546173313,-752.703292179536
421,231.756538659437,-742.704924797336
421.5,224.026213529232,-732.947369977081
422,216.674734861431,-723.42489170919
422.5,209.678212027167,-714.131575385431
423,203.014536121769,-705.06139599537
423.5,196.663230986137,-696.208274206695
424,190.605317532299,-687.56612227043
424.5,184.823190181882,-679.128881384875
425,179.300504319489,-670.890551894024
425.5,174.022073753499,-662.845217479348
426,168.973777263074,-654.98706432119
426.5,164.142473391474,-647.310396052755
427,159.515922721474,-639.809645200224
427.5,155.082716938934,-632.479381693841
428,150.832214055063,-625.314318943063
428.5,146.754479217143,-618.30931789148
429,142.840230591427,-611.459389401986
429.5,139.080789851086,-604.759695267699
430,135.468036846709,-598.205548097399
430.5,131.994368077261,-591.792410285206
431,128.65265861602,-585.515892240785
431.5,125.436227179056,-579.371750028388
432,122.338804053705,-573.355882539256
432.5,119.35450163142,-567.464328301739
433,116.477787313685,-561.69326201657
433.5,113.703458581627,-556.038990890246
434,111.026620039699,-550.497950827307
434.5,108.442662261636,-545.066702532011
435,105.94724228296,-539.741927561139
435.5,103.536265598791,-534.520424362317
436,101.205869538796,-529.399104326005
436.5,98.9524079028993,-524.374987873994
437,96.772436752018,-519.445200602851
437.5,94.6627012577066,-514.606969497023
438,92.6201235232621,-509.857619223077
438.5,90.6417912966972,-505.194568513982
439,88.724947503093,-500.615326650117
439.5,86.8669805302289,-496.117490041755
440,85.0654152072455,-491.698738916325
440.5,83.3179044213033,-487.356834112378
441,81.6222213220306,-483.08961398122
441.5,79.9762520678226,-478.894991396155
442,78.3779890720069,-474.770950868739
442.5,76.8255247104673,-470.715545770717
443,75.3170454555104,-466.726895659926
443.5,73.8508264037482,-462.803183708084
444,72.4252261684183,-458.942654228015
444.5,71.0386821090134,-455.143610297781
445,69.689705873303,-451.404411478867
445.5,68.3768792288634,-447.723471625577
446,67.0988501630651,-444.09925678268
446.5,65.8543292321563,-440.530283168281
447,64.6420861416262,-437.015115238917
447.5,63.4609465414221,-433.552363833875
448,62.3097890208897,-430.14068439574
448.5,61.1875422894762,-426.778775264259
449,60.0931825303226,-423.465376040619
449.5,59.0257309148366,-420.199266019354
450,57.9842512672659,-416.979262685086
450.5,56.9678478691053,-413.804220271504
451,55.975663393932,-410.673028379927
451.5,55.0068769639739,-407.584610654997
452,54.0607023203457,-404.537923515059
452.5,53.1363860994855,-401.531954934906
453,52.2332062088637,-398.565723278643
453.5,51.3504702955409,-395.63827618052
454,50.4875143016094,-392.748689471632
454.5,49.643701100973,-389.896066150537
455,48.8184192123277,-387.079535395824
455.5,48.0110815835448,-384.298251618872
456,47.2211244430098,-381.551393554966
456.5,46.4480062137724,-378.838163391159
457,45.6912064866429,-376.15778592923
457.5,44.9502250486455,-373.50950778222
458,44.2245809634729,-370.892596603067
458.5,43.5138117008126,-368.306340343944
459,42.817472311636,-365.750046544948
459.5,42.1351346467185,-363.223041650863
460,41.4663866158525,-360.724670354782
460.5,40.8108314853733,-358.254294967388
461,40.1680872117789,-355.811294810815
461.5,39.5377858093669,-353.395065635994
462,38.9195727499342,-351.005019062486
462.5,38.3131063927361,-348.640582039812
463,37.7180574429831,-346.301196329366
463.5,37.1341084372925,-343.986318006024
464,36.5609532545867,-341.695416978599
464.5,35.9982966510427,-339.427976528334
465,35.4458538177726,-337.183492864674
465.5,34.9033499599971,-334.961474697572
466,34.3705198965592,-332.761442825633
466.5,33.8471076786805,-330.582929739414
467,33.3328662269395,-328.425479239268
467.5,32.8275569855154,-326.288646067082
468,32.33094959278,-324.17199555137
468.5,31.8428215674027,-322.075103265126
469,31.362958009154,-319.997554695921
469.5,30.8911513136614,-317.938944927753
