"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
385,338.88346686152,-761.825120733177
385.5,296.978059060813,-739.467987188163
386,261.170328444396,-717.135389215966
386.5,230.324604736592,-695.307161391321
387,203.524338357788,-674.212432322525
387.5,180.050640202151,-653.929485174904
388,159.351661803647,-634.454366884
388.5,141.009472816738,-615.746450428272
389,124.708109981286,-597.756717563368
389.5,110.205131703491,-580.443084594948
390,97.3081750538183,-563.776406469318
390.5,85.8572000549253,-547.740406627528
391,75.7122889010408,-532.328333522715
391.5,66.7462041356766,-517.538514118421
392,58.8405380451334,-503.370233285149
392.5,51.8842272223853,-489.820667655558
393,45.773379575039,-476.883064693622
393.5,40.4116445758074,-464.546026727791
394,35.7106474857832,-452.79361227959
394.5,31.5902438947977,-441.605946731512
395,27.9785124099234,-430.960082498295
395.5,24.811497058247,-420.830921009373
396,22.0327544205064,-411.192078588915
396.5,19.5927721542002,-402.016633940923
397,17.4483201539107,-393.277733842264
397.5,15.5617830632542,-384.949057859475
398,13.9005089819427,-377.00515605691
398.5,12.4361968562498,-369.421679340409
399,11.1443352521214,-362.175523174624
399.5,10.003698066833,-355.244903995129
400,8.99589787868514,-348.609385063999
400.5,8.10499456960156,-342.249865607448
401,7.31715510300224,-336.148544274873
401.5,6.62035949601113,-330.288865483506
402,6.0041477796129,-324.655455136017
402.5,5.45940286545275,-319.234050516933
403,4.97816457490224,-314.011427848432
403.5,4.55347052855601,-308.975329962941
404,4.17922007396058,-304.114395774075
404.5,3.85005790452648,-299.418092648322
405,3.56127446926974,-294.876652354088
405.5,3.30872067928763,-290.481010956843
406,3.08873477816183,-286.222752810272
406.5,2.89807955961311,-282.094058641508
407,2.73388838930342,-278.087657625944
407.5,2.59361872239282,-274.196783280883
408,2.47501200865185,-270.415132967233
408.5,2.37605904692298,-266.736830767053
409,2.29496999462456,-263.156393496586
409.5,2.23014835956737,-259.668699615158
410,2.18016840391602,-256.268960797174
410.5,2.14375547660052,-252.952695945087
411,2.11976886337367,-249.715707434127
411.5,2.10718680516523,-246.554059393698
412,2.10509338722655,-243.464057844823
412.5,2.11266704531813,-240.442232527407
413,2.1291704721795,-237.485320264974
413.5,2.15394173880462,-234.590249727738
414,2.18638647155369,-231.754127467294
414.5,2.22597094861382,-228.974225107689
415,2.27221599842056,-226.247967588305
